TRANSACTION_ID,TRANSACTION_DATE,GENDER,EMAIL_CONTACT,PRODUCT_DESCRIPTION,PRODUCT_UNIT_PRICE,QUANTITY,DISCOUNT_AMOUNT,NET_SALE_VALUE,REGION,COUNTRY,CAPITAL_CITY,EVENT_LOG_TIMESTAMP,First Name,Last Name,Year,Month,Day,Week,Quarter
1464930000000.0,2016-06-07,FEMALE,millardandjohnson@yahoomail.com,FASHION,600,4,5,2395,C.W. OF IND. STATES ,Ukraine ,Kiev,2016-Jun-03 11:06:50,Mrs.Millard,Johnson,2016,6,7,23,2
1464930000000.0,2016-06-06,MALE,franklin_tyler@hotmail.com,LITERATURE,90,5,4,446,SUB-SAHARAN AFRICA                 ,Senegal ,Dakar,2016-Jun-03 11:06:52,Mr.Franklin,Tyler,2016,6,6,23,2
1464930000000.0,2016-06-08,FEMALE,t@hotmail.com,OPTICAL,50,3,1,149,WESTERN EUROPE                     ,Faroe Islands ,Tórshavn,2016-Jun-03 11:06:52,Mrs.Theodore,Quincy,2016,6,8,23,2
1464930000000.0,2016-06-07,FEMALE,R@gmail.com,ELECTRICAL,250,4,2,998,WESTERN EUROPE                     ,United Kingdom ,London,2016-Jun-03 11:06:52,Mrs.Ronald,Truman,2016,6,7,23,2
1464930000000.0,2016-06-05,FEMALE,w.woodrow.m.monroe@in.defteam.com,ARTS,35,8,9,271,SUB-SAHARAN AFRICA                 ,Mali ,Bamako,2016-Jun-03 11:06:52,Mrs.Woodrow,Monroe,2016,6,5,22,2
1464930000000.0,2016-06-09,MALE,w@hotmail.com,FASHION,600,2,6,1194,WESTERN EUROPE                     ,Malta ,Valletta,2016-Jun-03 11:06:52,Mr.Warren,Grant,2016,6,9,23,2
1464930000000.0,2016-06-06,MALE,gerald.JOHNSON@yahoomail.com,LIGHTING,55,5,7,268,NEAR EAST                          ,Lebanon ,Beirut,2016-Jun-03 11:06:52,Mr.Gerald,Johnson,2016,6,6,23,2
1464930000000.0,2016-06-09,FEMALE,millard.ADAMS@yahoomail.com,FURNITURE,450,10,1,4499,SUB-SAHARAN AFRICA                 ,Tanzania ,Dodoma,2016-Jun-03 11:06:53,Mrs.Millard,Adams,2016,6,9,23,2
1464930000000.0,2016-06-07,FEMALE,gerald_truman@hotmail.com,MOBILE,500,6,4,2996,OCEANIA                            ,Guam ,Hagåtña,2016-Jun-03 11:06:53,Mrs.Gerald,Truman,2016,6,7,23,2
1464930000000.0,2016-06-08,FEMALE,groverandharding@yahoomail.com,FOOTWEAR,45,10,6,444,ASIA (EX. NEAR EAST)         ,Japan ,Tokyo,2016-Jun-03 11:06:55,Mrs.Grover,Harding,2016,6,8,23,2
1464930000000.0,2016-06-07,MALE,theodore.taft@outlook.com,FURNITURE,450,9,8,4042,LATIN AMER. & CARIB    ,Bolivia ,La Paz,2016-Jun-03 11:06:55,Mr.Theodore,Taft,2016,6,7,23,2
1464930000000.0,2016-06-06,FEMALE,martin.2015-garfield-boom@gmail.com,CUTLERY,75,6,2,448,WESTERN EUROPE                     ,Germany ,Berlin,2016-Jun-03 11:06:55,Mrs.Martin,Garfield,2016,6,6,23,2
1464930000000.0,2016-06-07,FEMALE,richardandharding@yahoomail.com,LIGHTING,55,5,7,268,ASIA (EX. NEAR EAST)         ,Iran ,Tehran,2016-Jun-03 11:06:57,Mrs.Richard,Harding,2016,6,7,23,2
1464930000000.0,2016-06-06,MALE,R@gmail.com,ELECTRICAL,250,9,6,2244,WESTERN EUROPE                     ,Italy ,Rome,2016-Jun-03 11:06:58,Mr.Rutherford,Garfield,2016,6,6,23,2
1464930000000.0,2016-06-05,MALE,m.martin.h.hoover@in.defteam.com,COMPUTER PERIPHERALS,80,4,6,314,OCEANIA                            ,Palau ,Melekeok,2016-Jun-03 11:06:58,Mr.Martin,Hoover,2016,6,5,22,2
1464930000000.0,2016-06-08,FEMALE,gerald.adams@outlook.com,ARTS,35,5,2,173,LATIN AMER. & CARIB    ,Montserrat ,Plymouth,2016-Jun-03 11:06:59,Mrs.Gerald,Adams,2016,6,8,23,2
1464930000000.0,2016-06-08,MALE,grover_grant@hotmail.com,FOOTWEAR,45,6,7,263,SUB-SAHARAN AFRICA                 ,Ghana ,Accra,2016-Jun-03 11:07:00,Mr.Grover,Grant,2016,6,8,23,2
1464930000000.0,2016-06-08,MALE,martin_jackson@hotmail.com,LITERATURE,90,6,2,538,NEAR EAST                          ,Turkey ,Ankara,2016-Jun-03 11:07:00,Mr.Martin,Jackson,2016,6,8,23,2
1464930000000.0,2016-06-09,MALE,lyndon.2015-washington-boom@gmail.com,GIFTS,60,6,2,358,LATIN AMER. & CARIB    ,Bahamas,Nassau,2016-Jun-03 11:07:00,Mr.Lyndon,Washington,2016,6,9,23,2
1464930000000.0,2016-06-07,FEMALE,james_harding@hotmail.com,LIGHTING,55,10,1,549,LATIN AMER. & CARIB    ,Anguilla ,The Valley,2016-Jun-03 11:07:01,Mrs.James,Harding,2016,6,7,23,2
1464930000000.0,2016-06-05,FEMALE,u@hotmail.com,FURNITURE,450,1,6,444,NEAR EAST                          ,Iraq ,Baghdad,2016-Jun-03 11:07:02,Mrs.Ulysses,Cleveland,2016,6,5,22,2
1464930000000.0,2016-06-07,MALE,C@gmail.com,FASHION,600,1,3,597,SUB-SAHARAN AFRICA                 ,Comoros ,Moroni,2016-Jun-03 11:07:02,Mr.Calvin,Madison,2016,6,7,23,2
1464930000000.0,2016-06-05,MALE,A@gmail.com,SOFTWARE,40,7,5,275,WESTERN EUROPE                     ,Gibraltar ,Gibraltar,2016-Jun-03 11:07:02,Mr.Abraham,Hoover,2016,6,5,22,2
1464930000000.0,2016-06-07,MALE,w.woodrow.r.roosevelt@in.defteam.com,CUTLERY,75,8,8,592,SUB-SAHARAN AFRICA                 ,Comoros ,Moroni,2016-Jun-03 11:07:02,Mr.Woodrow,Roosevelt,2016,6,7,23,2
1464930000000.0,2016-06-07,MALE,john.ADAMS@yahoomail.com,FURNITURE,450,3,8,1342,OCEANIA                            ,Wallis and Futuna ,Mata-Utu,2016-Jun-03 11:07:02,Mr.John,Adams,2016,6,7,23,2
1464930000000.0,2016-06-08,FEMALE,dwight_arthur@hotmail.com,ELECTRICAL,250,8,4,1996,SUB-SAHARAN AFRICA                 ,Saint Helena ,Jamestown,2016-Jun-03 11:07:03,Mrs.Dwight,Arthur,2016,6,8,23,2
1464930000000.0,2016-06-07,MALE,A@gmail.com,HANDICRAFT,150,2,5,295,LATIN AMER. & CARIB    ,Ecuador ,Quito,2016-Jun-03 11:07:04,Mr.Andrew,Harding,2016,6,7,23,2
1464930000000.0,2016-06-07,MALE,andrewandpierce@yahoomail.com,GAMES,100,6,2,598,WESTERN EUROPE                     ,France ,Paris,2016-Jun-03 11:07:04,Mr.Andrew,Pierce,2016,6,7,23,2
1464930000000.0,2016-06-07,MALE,r.ronald.c.cleveland@in.defteam.com,WARDROBE,850,9,7,7643,C.W. OF IND. STATES ,Ukraine ,Kiev,2016-Jun-03 11:07:04,Mr.Ronald,Cleveland,2016,6,7,23,2
1464930000000.0,2016-06-05,MALE,thomas_arthur@hotmail.com,ELECTRONICS,800,2,8,1592,NORTHERN AMERICA                   ,Bermuda ,Hamilton,2016-Jun-03 11:07:05,Mr.Thomas,Arthur,2016,6,5,22,2
1464930000000.0,2016-06-08,FEMALE,t.theodore.j.jefferson@in.defteam.com,CUTLERY,75,8,5,595,ASIA (EX. NEAR EAST)         ,Bangladesh ,Dhaka,2016-Jun-03 11:07:05,Mrs.Theodore,Jefferson,2016,6,8,23,2
1464930000000.0,2016-06-06,FEMALE,M@gmail.com,WARDROBE,850,2,5,1695,LATIN AMER. & CARIB    ,Guatemala ,Guatemala City,2016-Jun-03 11:07:06,Mrs.Martin,Harding,2016,6,6,23,2
1464930000000.0,2016-06-07,MALE,theodoreandarthur@yahoomail.com,PAINTING,175,6,9,1041,SUB-SAHARAN AFRICA                 ,Malawi ,Lilongwe,2016-Jun-03 11:07:06,Mr.Theodore,Arthur,2016,6,7,23,2
1464930000000.0,2016-06-09,MALE,g@hotmail.com,SOFTWARE,40,3,9,111,ASIA (EX. NEAR EAST)         ,Nepal ,Kathmandu,2016-Jun-03 11:07:06,Mr.George,Wilson,2016,6,9,23,2
1464930000000.0,2016-06-06,FEMALE,herbert.TAFT@yahoomail.com,TOYS,25,7,6,169,LATIN AMER. & CARIB    ,Guatemala ,Guatemala City,2016-Jun-03 11:07:07,Mrs.Herbert,Taft,2016,6,6,23,2
1464930000000.0,2016-06-09,FEMALE,benjaminandmonroe@yahoomail.com,ARTS,35,2,2,68,OCEANIA                            ,Nauru ,Yaren,2016-Jun-03 11:07:08,Mrs.Benjamin,Monroe,2016,6,9,23,2
1464930000000.0,2016-06-08,MALE,benjamin.jackson@outlook.com,ENTERTAINMENT,110,2,4,216,WESTERN EUROPE                     ,Liechtenstein ,Vaduz,2016-Jun-03 11:07:09,Mr.Benjamin,Jackson,2016,6,8,23,2
1464930000000.0,2016-06-05,MALE,t.thomas.e.eisenhower@in.defteam.com,FURNITURE,450,10,4,4496,LATIN AMER. & CARIB    ,Paraguay ,Asunción,2016-Jun-03 11:07:09,Mr.Thomas,Eisenhower,2016,6,5,22,2
1464930000000.0,2016-06-06,MALE,rutherford.NIXON@yahoomail.com,LITERATURE,90,4,9,351,SUB-SAHARAN AFRICA                 ,Comoros ,Moroni,2016-Jun-03 11:07:09,Mr.Rutherford,Nixon,2016,6,6,23,2
1464930000000.0,2016-06-09,MALE,harry_roosevelt@hotmail.com,LIGHTING,55,5,7,268,SUB-SAHARAN AFRICA                 ,Zambia ,Lusaka,2016-Jun-03 11:07:10,Mr.Harry,Roosevelt,2016,6,9,23,2
1464930000000.0,2016-06-09,FEMALE,t.thomas.p.pierce@in.defteam.com,ELECTRONICS,800,4,1,3199,C.W. OF IND. STATES ,Ukraine ,Kiev,2016-Jun-03 11:07:10,Mrs.Thomas,Pierce,2016,6,9,23,2
1464930000000.0,2016-06-09,FEMALE,c@hotmail.com,WARDROBE,850,8,5,6795,LATIN AMER. & CARIB    ,Jamaica ,Kingston,2016-Jun-03 11:07:13,Mrs.Chester,Polk,2016,6,9,23,2
1464930000000.0,2016-06-05,MALE,w@hotmail.com,GAMES,100,4,5,395,ASIA (EX. NEAR EAST)         ,Sri Lanka ,Sri Jayawardenepura Kotte,2016-Jun-03 11:07:13,Mr.Woodrow,Harding,2016,6,5,22,2
1464930000000.0,2016-06-07,FEMALE,H@gmail.com,GIFTS,60,5,6,294,SUB-SAHARAN AFRICA                 ,Comoros ,Moroni,2016-Jun-03 11:07:13,Mrs.Herbert,Adams,2016,6,7,23,2
1464930000000.0,2016-06-08,MALE,r.rutherford.f.fillmore@in.defteam.com,TOYS,25,4,1,99,SUB-SAHARAN AFRICA                 ,Rwanda ,Kigali,2016-Jun-03 11:07:13,Mr.Rutherford,Fillmore,2016,6,8,23,2
1464930000000.0,2016-06-07,MALE,groverandmadison@yahoomail.com,GIFTS,60,4,8,232,WESTERN EUROPE                     ,Luxembourg ,Luxembourg,2016-Jun-03 11:07:14,Mr.Grover,Madison,2016,6,7,23,2
1464930000000.0,2016-06-05,MALE,u@hotmail.com,GADGETS,180,3,6,534,WESTERN EUROPE                     ,Sweden ,Stockholm,2016-Jun-03 11:07:14,Mr.Ulysses,Nixon,2016,6,5,22,2
1464930000000.0,2016-06-07,FEMALE,f@hotmail.com,MECHANICAL,300,8,6,2394,EASTERN EUROPE                     ,Croatia ,Zagreb,2016-Jun-03 11:07:15,Mrs.Franklin,Eisenhower,2016,6,7,23,2
1464930000000.0,2016-06-06,MALE,andrew_quincy@hotmail.com,GADGETS,180,5,3,897,NORTHERN AMERICA                   ,Greenland ,Nuuk,2016-Jun-03 11:07:16,Mr.Andrew,Quincy,2016,6,6,23,2
1464930000000.0,2016-06-08,FEMALE,william.2015-pierce-boom@gmail.com,GADGETS,180,10,5,1795,SUB-SAHARAN AFRICA                 ,Namibia ,Windhoek,2016-Jun-03 11:07:16,Mrs.William,Pierce,2016,6,8,23,2
1464930000000.0,2016-06-06,MALE,bill.FORD@yahoomail.com,LIGHTING,55,1,3,52,LATIN AMER. & CARIB    ,Chile ,Santiago,2016-Jun-03 11:07:17,Mr.Bill,Ford,2016,6,6,23,2
1464930000000.0,2016-06-08,FEMALE,warren.2015-quincy-boom@gmail.com,LITERATURE,90,1,4,86,NEAR EAST                          ,Saudi Arabia ,Riyadh,2016-Jun-03 11:07:18,Mrs.Warren,Quincy,2016,6,8,23,2
1464930000000.0,2016-06-09,MALE,Z@gmail.com,LIGHTING,55,7,3,382,LATIN AMER. & CARIB    ,Venezuela ,Caracas,2016-Jun-03 11:07:18,Mr.Zachary,Adams,2016,6,9,23,2
1464930000000.0,2016-06-09,MALE,m@hotmail.com,SOFTWARE,40,1,9,31,WESTERN EUROPE                     ,Sweden ,Stockholm,2016-Jun-03 11:07:18,Mr.Martin,Truman,2016,6,9,23,2
1464930000000.0,2016-06-08,MALE,g@hotmail.com,CUTLERY,75,7,1,524,LATIN AMER. & CARIB    ,Grenada ,St. George's,2016-Jun-03 11:07:19,Mr.Gerald,Johnson,2016,6,8,23,2
1464930000000.0,2016-06-07,FEMALE,j.jimmy.t.tyler@in.defteam.com,CROCKERY,30,9,1,269,ASIA (EX. NEAR EAST)         ,Brunei ,Bandar Seri Begawan,2016-Jun-03 11:07:19,Mrs.Jimmy,Tyler,2016,6,7,23,2
1464930000000.0,2016-06-05,MALE,lyndon.harding@outlook.com,ELECTRONICS,800,7,4,5596,NEAR EAST                          ,Qatar ,Doha,2016-Jun-03 11:07:19,Mr.Lyndon,Harding,2016,6,5,22,2
1464930000000.0,2016-06-06,FEMALE,martin_jefferson@hotmail.com,ENTERTAINMENT,110,8,2,878,SUB-SAHARAN AFRICA                 ,Mauritius ,Port Louis,2016-Jun-03 11:07:20,Mrs.Martin,Jefferson,2016,6,6,23,2
1464930000000.0,2016-06-05,MALE,ronald_cleveland@hotmail.com,ENTERTAINMENT,110,1,4,106,NEAR EAST                          ,Cyprus ,Nicosia,2016-Jun-03 11:07:20,Mr.Ronald,Cleveland,2016,6,5,22,2
1464930000000.0,2016-06-07,MALE,chester.QUINCY@yahoomail.com,OPTICAL,50,2,7,93,EASTERN EUROPE                     ,Poland ,Warsaw,2016-Jun-03 11:07:20,Mr.Chester,Quincy,2016,6,7,23,2
1464930000000.0,2016-06-05,FEMALE,gerald_jefferson@hotmail.com,FURNITURE,450,5,9,2241,SUB-SAHARAN AFRICA                 ,Guinea-Bissau ,Bissau,2016-Jun-03 11:07:21,Mrs.Gerald,Jefferson,2016,6,5,22,2
1464930000000.0,2016-06-07,FEMALE,john.pierce@outlook.com,ENTERTAINMENT,110,10,4,1096,NORTHERN AFRICA                    ,Egypt ,Cairo,2016-Jun-03 11:07:21,Mrs.John,Pierce,2016,6,7,23,2
1464930000000.0,2016-06-08,MALE,james.GRANT@yahoomail.com,WARDROBE,850,2,5,1695,SUB-SAHARAN AFRICA                 ,Guinea ,Conakry,2016-Jun-03 11:07:22,Mr.James,Grant,2016,6,8,23,2
1464930000000.0,2016-06-05,MALE,james.2015-truman-boom@gmail.com,GAMES,100,6,4,596,WESTERN EUROPE                     ,Portugal ,Lisbon,2016-Jun-03 11:07:22,Mr.James,Truman,2016,6,5,22,2
1464930000000.0,2016-06-09,FEMALE,ronald_taft@hotmail.com,ELECTRONICS,800,10,9,7991,SUB-SAHARAN AFRICA                 ,Liberia ,Monrovia,2016-Jun-03 11:07:24,Mrs.Ronald,Taft,2016,6,9,23,2
1464930000000.0,2016-06-08,MALE,d.dwight.n.nixon@in.defteam.com,PAINTING,175,10,5,1745,WESTERN EUROPE                     ,Austria ,Vienna,2016-Jun-03 11:07:25,Mr.Dwight,Nixon,2016,6,8,23,2
1464930000000.0,2016-06-05,MALE,rutherford.2015-quincy-boom@gmail.com,FASHION,600,8,6,4794,LATIN AMER. & CARIB    ,Brazil ,Brasília,2016-Jun-03 11:07:25,Mr.Rutherford,Quincy,2016,6,5,22,2
1464930000000.0,2016-06-08,MALE,geraldandhoover@yahoomail.com,ELECTRONICS,800,1,5,795,LATIN AMER. & CARIB    ,Anguilla ,The Valley,2016-Jun-03 11:07:26,Mr.Gerald,Hoover,2016,6,8,23,2
1464930000000.0,2016-06-05,FEMALE,millard.adams@outlook.com,TOYS,25,3,2,73,EASTERN EUROPE                     ,Slovenia ,Ljubljana,2016-Jun-03 11:07:26,Mrs.Millard,Adams,2016,6,5,22,2
1464930000000.0,2016-06-09,FEMALE,benjamin.HARDING@yahoomail.com,FASHION,600,6,5,3595,OCEANIA                            ,Samoa ,Apia,2016-Jun-03 11:07:27,Mrs.Benjamin,Harding,2016,6,9,23,2
1464930000000.0,2016-06-07,MALE,ronald.monroe@outlook.com,TOYS,25,5,9,116,C.W. OF IND. STATES ,Uzbekistan ,Tashkent,2016-Jun-03 11:07:27,Mr.Ronald,Monroe,2016,6,7,23,2
1464930000000.0,2016-06-06,FEMALE,warren.grant@outlook.com,COMPUTER PERIPHERALS,80,7,2,558,LATIN AMER. & CARIB    ,El Salvador ,San Salvador,2016-Jun-03 11:07:27,Mrs.Warren,Grant,2016,6,6,23,2
1464930000000.0,2016-06-06,MALE,zachary.COOLIDGE@yahoomail.com,MOBILE,500,6,8,2992,SUB-SAHARAN AFRICA                 ,Namibia ,Windhoek,2016-Jun-03 11:07:29,Mr.Zachary,Coolidge,2016,6,6,23,2
1464930000000.0,2016-06-07,MALE,d@hotmail.com,ENTERTAINMENT,110,6,8,652,SUB-SAHARAN AFRICA                 ,Eritrea ,Asmara,2016-Jun-03 11:07:29,Mr.Dwight,Quincy,2016,6,7,23,2
1464930000000.0,2016-06-07,MALE,billandhoover@yahoomail.com,SOFTWARE,40,8,6,314,NEAR EAST                          ,Lebanon ,Beirut,2016-Jun-03 11:07:30,Mr.Bill,Hoover,2016,6,7,23,2
1464930000000.0,2016-06-09,MALE,C@gmail.com,CUTLERY,75,6,5,445,SUB-SAHARAN AFRICA                 ,Ghana ,Accra,2016-Jun-03 11:07:31,Mr.Calvin,Jackson,2016,6,9,23,2
1464930000000.0,2016-06-08,FEMALE,g@hotmail.com,CUTLERY,75,4,1,299,LATIN AMER. & CARIB    ,Nicaragua ,Managua,2016-Jun-03 11:07:32,Mrs.George,McKinley,2016,6,8,23,2
1464930000000.0,2016-06-08,FEMALE,johnandquincy@yahoomail.com,CROCKERY,30,9,5,265,NEAR EAST                          ,Israel ,Jerusalem,2016-Jun-03 11:07:32,Mrs.John,Quincy,2016,6,8,23,2
1464930000000.0,2016-06-06,FEMALE,geraldandkennedy@yahoomail.com,COMPUTER PERIPHERALS,80,8,6,634,NEAR EAST                          ,United Arab Emirates ,Abu Dhabi,2016-Jun-03 11:07:32,Mrs.Gerald,Kennedy,2016,6,6,23,2
1464930000000.0,2016-06-07,FEMALE,thomasandquincy@yahoomail.com,HANDICRAFT,150,6,5,895,ASIA (EX. NEAR EAST)         ,Malaysia ,Kuala Lumpur,2016-Jun-03 11:07:33,Mrs.Thomas,Quincy,2016,6,7,23,2
1464930000000.0,2016-06-07,FEMALE,harry_truman@hotmail.com,GADGETS,180,6,6,1074,SUB-SAHARAN AFRICA                 ,Benin ,Porto-Novo,2016-Jun-03 11:07:33,Mrs.Harry,Truman,2016,6,7,23,2
1464930000000.0,2016-06-05,FEMALE,calvin_buchanan@hotmail.com,CUTLERY,75,10,5,745,OCEANIA                            ,Marshall Islands ,Majuro,2016-Jun-03 11:07:34,Mrs.Calvin,Buchanan,2016,6,5,22,2
1464930000000.0,2016-06-06,FEMALE,thomas_adams@hotmail.com,FURNITURE,450,8,5,3595,SUB-SAHARAN AFRICA                 ,Guinea ,Conakry,2016-Jun-03 11:07:34,Mrs.Thomas,Adams,2016,6,6,23,2
1464930000000.0,2016-06-09,FEMALE,m.martin.h.hoover@in.defteam.com,SOFTWARE,40,6,4,236,C.W. OF IND. STATES ,Georgia ,Tbilisi,2016-Jun-03 11:07:34,Mrs.Martin,Hoover,2016,6,9,23,2
1464930000000.0,2016-06-05,MALE,warren.NIXON@yahoomail.com,LIGHTING,55,10,7,543,OCEANIA                            ,Papua New Guinea ,Port Moresby,2016-Jun-03 11:07:35,Mr.Warren,Nixon,2016,6,5,22,2
1464930000000.0,2016-06-08,FEMALE,ulyssesandeisenhower@yahoomail.com,PAINTING,175,2,2,348,NEAR EAST                          ,Saudi Arabia ,Riyadh,2016-Jun-03 11:07:37,Mrs.Ulysses,Eisenhower,2016,6,8,23,2
1464930000000.0,2016-06-06,MALE,grover.2015-harding-boom@gmail.com,HANDICRAFT,150,4,4,596,C.W. OF IND. STATES ,Russia ,Moscow,2016-Jun-03 11:07:37,Mr.Grover,Harding,2016,6,6,23,2
1464930000000.0,2016-06-07,FEMALE,t@hotmail.com,CROCKERY,30,10,3,297,EASTERN EUROPE                     ,Macedonia ,Skopje,2016-Jun-03 11:07:38,Mrs.Thomas,Polk,2016,6,7,23,2
1464930000000.0,2016-06-06,FEMALE,bill_jackson@hotmail.com,GAMES,100,10,5,995,C.W. OF IND. STATES ,Kyrgyzstan ,Bishkek,2016-Jun-03 11:07:38,Mrs.Bill,Jackson,2016,6,6,23,2
1464930000000.0,2016-06-05,FEMALE,rutherford.johnson@outlook.com,PAINTING,175,4,3,697,LATIN AMER. & CARIB    ,Ecuador ,Quito,2016-Jun-03 11:07:38,Mrs.Rutherford,Johnson,2016,6,5,22,2
1464930000000.0,2016-06-08,MALE,lyndon.hoover@outlook.com,CUTLERY,75,4,3,297,C.W. OF IND. STATES ,Kazakhstan ,Astana,2016-Jun-03 11:07:39,Mr.Lyndon,Hoover,2016,6,8,23,2
1464930000000.0,2016-06-09,FEMALE,g.grover.h.hayes@in.defteam.com,FASHION,600,6,5,3595,WESTERN EUROPE                     ,Greece ,Athens,2016-Jun-03 11:07:39,Mrs.Grover,Hayes,2016,6,9,23,2
1464930000000.0,2016-06-08,MALE,ulysses_roosevelt@hotmail.com,GIFTS,60,10,3,597,SUB-SAHARAN AFRICA                 ,Mauritius ,Port Louis,2016-Jun-03 11:07:39,Mr.Ulysses,Roosevelt,2016,6,8,23,2
1464930000000.0,2016-06-06,MALE,james.WASHINGTON@yahoomail.com,LITERATURE,90,3,6,264,ASIA (EX. NEAR EAST)         ,Nepal ,Kathmandu,2016-Jun-03 11:07:39,Mr.James,Washington,2016,6,6,23,2
1464930000000.0,2016-06-05,FEMALE,jimmy.FORD@yahoomail.com,ARTS,35,1,7,28,EASTERN EUROPE                     ,Albania ,Tirana,2016-Jun-03 11:07:40,Mrs.Jimmy,Ford,2016,6,5,22,2
1464930000000.0,2016-06-05,FEMALE,r@hotmail.com,FURNITURE,450,2,3,897,SUB-SAHARAN AFRICA                 ,Liberia ,Monrovia,2016-Jun-03 11:07:40,Mrs.Richard,Adams,2016,6,5,22,2
1464930000000.0,2016-06-07,MALE,john.ARTHUR@yahoomail.com,CROCKERY,30,1,6,24,SUB-SAHARAN AFRICA                 ,Ethiopia ,Addis Ababa,2016-Jun-03 11:07:40,Mr.John,Arthur,2016,6,7,23,2
1464930000000.0,2016-06-09,FEMALE,J@gmail.com,GAMES,100,1,1,99,LATIN AMER. & CARIB    ,Panama ,Panama City,2016-Jun-03 11:07:40,Mrs.John,Eisenhower,2016,6,9,23,2
1464930000000.0,2016-06-05,MALE,f.franklin.j.johnson@in.defteam.com,GAMES,100,4,9,391,WESTERN EUROPE                     ,Belgium ,Brussels,2016-Jun-03 11:07:42,Mr.Franklin,Johnson,2016,6,5,22,2
1464930000000.0,2016-06-05,MALE,herbert.PIERCE@yahoomail.com,MUSIC,20,10,8,192,SUB-SAHARAN AFRICA                 ,Ghana ,Accra,2016-Jun-03 11:07:42,Mr.Herbert,Pierce,2016,6,5,22,2
1464930000000.0,2016-06-09,FEMALE,james.LINCOLN@yahoomail.com,COMPUTER PERIPHERALS,80,9,4,716,ASIA (EX. NEAR EAST)         ,Bhutan ,Thimphu,2016-Jun-03 11:07:43,Mrs.James,Lincoln,2016,6,9,23,2
1464930000000.0,2016-06-05,MALE,bill_pierce@hotmail.com,CROCKERY,30,10,5,295,BALTICS                            ,Estonia ,Tallinn,2016-Jun-03 11:07:43,Mr.Bill,Pierce,2016,6,5,22,2
1464930000000.0,2016-06-05,FEMALE,d@hotmail.com,ARTS,35,6,7,203,NORTHERN AFRICA                    ,Tunisia ,Tunis,2016-Jun-03 11:07:45,Mrs.Dwight,Coolidge,2016,6,5,22,2
1464930000000.0,2016-06-08,MALE,harry.POLK@yahoomail.com,ENTERTAINMENT,110,10,8,1092,SUB-SAHARAN AFRICA                 ,Angola ,Luanda,2016-Jun-03 11:07:45,Mr.Harry,Polk,2016,6,8,23,2
1464930000000.0,2016-06-08,FEMALE,zachary.2015-clinton-boom@gmail.com,FOOTWEAR,45,10,3,447,ASIA (EX. NEAR EAST)         ,Sri Lanka ,Sri Jayawardenepura Kotte,2016-Jun-03 11:07:45,Mrs.Zachary,Clinton,2016,6,8,23,2
1464930000000.0,2016-06-05,FEMALE,j.john.f.fillmore@in.defteam.com,ENTERTAINMENT,110,9,7,983,ASIA (EX. NEAR EAST)         ,Malaysia ,Kuala Lumpur,2016-Jun-03 11:07:46,Mrs.John,Fillmore,2016,6,5,22,2
1464930000000.0,2016-06-06,MALE,franklin.EISENHOWER@yahoomail.com,GADGETS,180,8,5,1435,SUB-SAHARAN AFRICA                 ,Chad ,N'Djamena,2016-Jun-03 11:07:47,Mr.Franklin,Eisenhower,2016,6,6,23,2
1464930000000.0,2016-06-06,FEMALE,b@hotmail.com,WARDROBE,850,6,5,5095,ASIA (EX. NEAR EAST)         ,Mongolia ,Ulan Bator,2016-Jun-03 11:07:47,Mrs.Bill,Johnson,2016,6,6,23,2
1464930000000.0,2016-06-06,FEMALE,harryandford@yahoomail.com,CROCKERY,30,8,4,236,OCEANIA                            ,Fiji ,Suva,2016-Jun-03 11:07:47,Mrs.Harry,Ford,2016,6,6,23,2
1464930000000.0,2016-06-09,FEMALE,rutherford.JACKSON@yahoomail.com,LIGHTING,55,9,8,487,ASIA (EX. NEAR EAST)         ,China ,Beijing,2016-Jun-03 11:07:47,Mrs.Rutherford,Jackson,2016,6,9,23,2
1464930000000.0,2016-06-07,FEMALE,benjamin_mckinley@hotmail.com,ARTS,35,5,4,171,ASIA (EX. NEAR EAST)         ,Afghanistan ,Kabul,2016-Jun-03 11:07:47,Mrs.Benjamin,McKinley,2016,6,7,23,2
1464930000000.0,2016-06-08,FEMALE,harry.MADISON@yahoomail.com,MECHANICAL,300,3,8,892,LATIN AMER. & CARIB    ,Paraguay ,Asunción,2016-Jun-03 11:07:48,Mrs.Harry,Madison,2016,6,8,23,2
1464930000000.0,2016-06-07,MALE,franklin_truman@hotmail.com,ELECTRICAL,250,6,3,1497,SUB-SAHARAN AFRICA                 ,Malawi ,Lilongwe,2016-Jun-03 11:07:49,Mr.Franklin,Truman,2016,6,7,23,2
1464930000000.0,2016-06-06,FEMALE,james.coolidge@outlook.com,ELECTRICAL,250,8,2,1998,SUB-SAHARAN AFRICA                 ,Chad ,N'Djamena,2016-Jun-03 11:07:51,Mrs.James,Coolidge,2016,6,6,23,2
1464930000000.0,2016-06-05,MALE,john_monroe@hotmail.com,WARDROBE,850,7,4,5946,EASTERN EUROPE                     ,Albania ,Tirana,2016-Jun-03 11:07:52,Mr.John,Monroe,2016,6,5,22,2
1464930000000.0,2016-06-07,MALE,calvin_washington@hotmail.com,CROCKERY,30,3,1,89,ASIA (EX. NEAR EAST)         ,Pakistan ,Islamabad,2016-Jun-03 11:07:52,Mr.Calvin,Washington,2016,6,7,23,2
