TRANSACTION_ID,TRANSACTION_DATE,USER_FULL_NAME,GENDER,EMAIL_CONTACT,PRODUCT_DESCRIPTION,PRODUCT_UNIT_PRICE,QUANTITY,DISCOUNT_AMOUNT,NET_SALE_VALUE,REGION,COUNTRY,CAPITAL_CITY,EVENT_LOG_TIMESTAMP
1.46493E+12,2016-Jun-08 11:21:29,Mr.Millard Polk,male,millard.2015-polk-boom@gmail.com,ENTERTAINMENT,110,7,3,767,NEAR EAST                          ,Cyprus ,Nicosia,2016-Jun-03 11:21:29
1.46493E+12,2016-Jun-06 11:21:29,Mrs.Martin Monroe,FEMALE,martin.monroe@outlook..com,MUSIC,20,10,8,192,LATIN AMER. & CARIB    ,Montserrat ,Plymouth,2016-Jun-03 11:21:29
1.46493E+12,2016-Jun-06 11:21:29,Mr.Theodore Taft,male,t.theodore.t.taft@in.defteam.com,GIFTS,60,9,6,534,LATIN AMER. & CARIB    ,Saint Lucia ,Castries,2016-Jun-03 11:21:29
1.46493E+12,2016-Jun-06 11:21:29,Mr.Benjamin Pierce,m,B@gmail.com,GAMES,100,8,5,795,LATIN AMER. & CARIB    ,Honduras ,Tegucigalpa,2016-Jun-03 11:21:29
1.46493E+12,2016-Jun-06 11:21:30,Mrs.Grover Fillmore,F,groverandfillmore@yahoomail.com,CUTLERY,75,3,7,218,SUB-SAHARAN AFRICA                 ,Lesotho ,Maseru,2016-Jun-03 11:21:30
1.46493E+12,2016-Jun-05 11:21:30,Mrs.Martin Cleveland,female,martin_cleveland@hotmail.com,MOBILE,500,6,5,2995,WESTERN EUROPE                     ,Guernsey ,St. Peter Port,2016-Jun-03 11:21:30
1.46493E+12,2016-Jun-09 11:21:30,,,u@hotmail.com,MUSIC,20,6,4,116,LATIN AMER. & CARIB    ,Suriname ,Paramaribo,2016-Jun-03 11:21:30
1.46493E+12,2016-Jun-09 11:21:31,,,G@george@pierce@gmail.com,ELECTRONICS,800,5,2,3998,C.W. OF IND. STATES ,Moldova ,Chisinau,2016-Jun-03 11:21:31
1.46493E+12,2016-Jun-07 11:21:31,,,thomas_buchanan@hotmail.com,MECHANICAL,300,2,5,595,LATIN AMER. & CARIB    ,Guyana ,Georgetown,2016-Jun-03 11:21:31
1.46493E+12,2016-Jun-08 11:21:31,Mr.Harry Harding,m,H@harry@harding@gmail.com,VISUAL,275,7,4,1921,WESTERN EUROPE                     ,Liechtenstein ,Vaduz,2016-Jun-03 11:21:31
1.46493E+12,2016-Jun-07 11:21:31,Mr.Benjamin Johnson,MALE,benjamin.johnson@outlook.com,MOBILE,500,4,1,1999,LATIN AMER. & CARIB    ,Saint Vincent and the Grenadines ,Kingstown,2016-Jun-03 11:21:31
1.46493E+12,2016-Jun-05 11:21:31,Mr.William Taft,MALE,W@william@taft@gmail.com,CUTLERY,75,5,9,366,OCEANIA                            ,Australia ,Canberra,2016-Jun-03 11:21:31
1.46493E+12,2016-Jun-08 11:21:32,Mr.George Clinton,M,georgeandclinton@yahoomail.com,HANDICRAFT,150,9,1,1349,NEAR EAST                          ,Saudi Arabia ,Riyadh,2016-Jun-03 11:21:32
1.46493E+12,2016-Jun-08 11:21:32,,,R@gmail.com,WARDROBE,850,9,3,7647,C.W. OF IND. STATES ,Uzbekistan ,Tashkent,2016-Jun-03 11:21:32
1.46493E+12,2016-Jun-06 11:21:32,Mrs.Martin Harrison,F,m@hotmail.com,LITERATURE,90,9,5,805,NORTHERN AFRICA                    ,Egypt ,Cairo,2016-Jun-03 11:21:32
1.46493E+12,2016-Jun-09 11:21:32,Mr.Dwight Kennedy,MALE,dwight.2015-kennedy-boom@gmail.com,GIFTS,60,3,5,175,LATIN AMER. & CARIB    ,Anguilla ,The Valley,2016-Jun-03 11:21:32
1.46493E+12,2016-Jun-08 11:21:33,Mrs.Rutherford Van Buren,F,rutherford_van buren@hotmail.com,ARTS,35,5,6,169,SUB-SAHARAN AFRICA                 ,Mali ,Bamako,2016-Jun-03 11:21:33
1.46493E+12,2016-Jun-06 11:21:34,Mr.Lyndon Van Buren,MALE,lyndon.2015-van buren-boom@gmail.com,FOOTWEAR,45,8,6,354,SUB-SAHARAN AFRICA                 ,Kenya ,Nairobi,2016-Jun-03 11:21:34
1.46493E+12,2016-Jun-08 11:21:34,Mr.Richard Jackson,MALE,richard..jackson@facebook.com,HANDICRAFT,150,2,1,299,SUB-SAHARAN AFRICA                 ,Angola ,Luanda,2016-Jun-03 11:21:34
1.46493E+12,2016-Jun-05 11:21:34,Mrs.Calvin Fillmore,FEMALE,calvin..fillmore@facebook.com,ENTERTAINMENT,110,2,9,211,SUB-SAHARAN AFRICA                 ,Guinea ,Conakry,2016-Jun-03 11:21:34
1.46493E+12,2016-Jun-09 11:21:35,Mr.Chester Harrison,M,chester_harrison@hotmail.com,COMPUTER PERIPHERALS,80,5,2,398,NORTHERN AFRICA                    ,Morocco ,Rabat,2016-Jun-03 11:21:35
1.46493E+12,2016-Jun-05 11:21:35,Mr.Franklin Monroe,MALE,franklin.monroe@outlook.com,CUTLERY,75,9,1,674,ASIA (EX. NEAR EAST)         ,Thailand ,Bangkok,2016-Jun-03 11:21:35
1.46493E+12,2016-Jun-06 11:21:35,Mr.Chester Roosevelt,Male,c@hotmail.com,CROCKERY,30,3,2,88,WESTERN EUROPE                     ,United Kingdom ,London,2016-Jun-03 11:21:35
1.46493E+12,2016-Jun-09 11:21:36,Mr.Ronald Pierce,m,ronald.pierce@outlook..com,FASHION,600,8,5,4795,LATIN AMER. & CARIB    ,El Salvador ,San Salvador,2016-Jun-03 11:21:36
1.46493E+12,2016-Jun-06 11:21:36,Mrs.Dwight Pierce,F,dwightandpierce@yahoomail.com,FOOTWEAR,45,3,6,129,NEAR EAST                          ,United Arab Emirates ,Abu Dhabi,2016-Jun-03 11:21:36
1.46493E+12,2016-Jun-05 11:21:36,Mrs.Bill Coolidge,female,bill..coolidge@facebook.com,MUSIC,20,1,8,12,EASTERN EUROPE                     ,Croatia ,Zagreb,2016-Jun-03 11:21:36
1.46493E+12,2016-Jun-07 11:21:36,Mrs.Dwight Johnson,f,dwight.JOHNSON@yahoomail.com,MUSIC,20,4,5,75,SUB-SAHARAN AFRICA                 ,Saint Helena ,Jamestown,2016-Jun-03 11:21:36
1.46493E+12,2016-Jun-09 11:21:36,Mrs.Chester Grant,f,chester.grant@outlook.com,TOYS,25,9,6,219,ASIA (EX. NEAR EAST)         ,Japan ,Tokyo,2016-Jun-03 11:21:36
1.46493E+12,2016-Jun-07 11:21:36,,,dwight.madison@outlook..com,GIFTS,60,3,4,176,OCEANIA                            ,New Caledonia ,Nouméa,2016-Jun-03 11:21:36
1.46493E+12,2016-Jun-07 11:21:37,Mrs.Theodore Wilson,f,theodoreandwilson@yahoomail.com,ENTERTAINMENT,110,9,5,985,ASIA (EX. NEAR EAST)         ,Laos ,Vientiane,2016-Jun-03 11:21:37
1.46493E+12,2016-Jun-08 11:21:37,Mrs.George Truman,F,george..truman@facebook.com,LIGHTING,55,5,2,273,LATIN AMER. & CARIB    ,Jamaica ,Kingston,2016-Jun-03 11:21:37
1.46493E+12,2016-Jun-09 11:21:37,Mr.James Harding,M,j.james.h.harding@in.defteam.com,ENTERTAINMENT,110,1,1,109,SUB-SAHARAN AFRICA                 ,Burundi ,Bujumbura,2016-Jun-03 11:21:37
1.46493E+12,2016-Jun-08 11:21:37,Mr.Franklin Coolidge,MALE,franklin.coolidge@outlook..com,CUTLERY,75,1,1,74,ASIA (EX. NEAR EAST)         ,Philippines ,Manila,2016-Jun-03 11:21:37
1.46493E+12,2016-Jun-06 11:21:38,Mr.Gerald Van Buren,MALE,gerald.van buren@outlook.com,CROCKERY,30,8,1,239,ASIA (EX. NEAR EAST)         ,Japan ,Tokyo,2016-Jun-03 11:21:38
1.46493E+12,2016-Jun-09 11:21:38,Mr.Abraham Washington,MALE,abraham_washington@hotmail.com,FOOTWEAR,45,7,9,306,LATIN AMER. & CARIB    ,Belize ,Belmopan,2016-Jun-03 11:21:38
1.46493E+12,2016-Jun-08 11:21:39,Mrs.Grover Hoover,FEMALE,grover.2015-hoover-boom@gmail.com,PAINTING,175,4,5,695,ASIA (EX. NEAR EAST)         ,Burma ,Naypyidaw,2016-Jun-03 11:21:39
1.46493E+12,2016-Jun-08 11:21:39,Mrs.William Wilson,f,williamandwilson@yahoomail.com,MOBILE,500,2,8,992,EASTERN EUROPE                     ,Slovakia ,Bratislava,2016-Jun-03 11:21:39
1.46493E+12,2016-Jun-05 11:21:39,Mrs.George Cleveland,female,george.cleveland@outlook..com,FASHION,600,3,4,1796,SUB-SAHARAN AFRICA                 ,Gabon ,Libreville,2016-Jun-03 11:21:39
1.46493E+12,2016-Jun-08 11:21:40,,,j.john.n.nixon@in.defteam.com,MOBILE,500,2,7,993,NORTHERN AMERICA                   ,Canada ,Ottawa,2016-Jun-03 11:21:40
1.46493E+12,2016-Jun-06 11:21:40,Mr.Millard Buchanan,m,millard.buchanan@outlook..com,MOBILE,500,2,3,997,LATIN AMER. & CARIB    ,Barbados ,Bridgetown,2016-Jun-03 11:21:40
1.46493E+12,2016-Jun-08 11:21:40,,,millardandharrison@yahoomail.com,TOYS,25,1,9,16,OCEANIA                            ,Vanuatu ,Port Vila,2016-Jun-03 11:21:40
1.46493E+12,2016-Jun-05 11:21:40,Mr.Andrew Jackson,MALE,andrewandjackson@yahoomail.com,ARTS,35,7,6,239,SUB-SAHARAN AFRICA                 ,Mauritania ,Nouakchott,2016-Jun-03 11:21:40
1.46493E+12,2016-Jun-09 11:21:41,Mrs.Jimmy Clinton,FEMALE,jimmy.clinton@outlook.com,GADGETS,180,2,6,354,WESTERN EUROPE                     ,Guernsey ,St. Peter Port,2016-Jun-03 11:21:41
1.46493E+12,2016-Jun-05 11:21:41,Mrs.Ulysses Monroe,f,ulyssesandmonroe@yahoomail.com,WARDROBE,850,5,6,4244,SUB-SAHARAN AFRICA                 ,Ethiopia ,Addis Ababa,2016-Jun-03 11:21:41
1.46493E+12,2016-Jun-05 11:21:41,Mr.Calvin Lincoln,m,calvin.lincoln@outlook..com,ELECTRONICS,800,5,5,3995,SUB-SAHARAN AFRICA                 ,Guinea ,Conakry,2016-Jun-03 11:21:41
1.46493E+12,2016-Jun-05 11:21:42,Mr.John Harrison,M,J@gmail.com,FASHION,600,3,5,1795,LATIN AMER. & CARIB    ,Montserrat ,Plymouth,2016-Jun-03 11:21:42
1.46493E+12,2016-Jun-09 11:21:42,Mrs.Franklin Harding,F,franklin.2015-harding-boom@gmail.com,ENTERTAINMENT,110,4,4,436,LATIN AMER. & CARIB    ,Ecuador ,Quito,2016-Jun-03 11:21:42
1.46493E+12,2016-Jun-08 11:21:42,Mr.James Washington,M,james.WASHINGTON@yahoomail.com,GADGETS,180,8,3,1437,SUB-SAHARAN AFRICA                 ,Angola ,Luanda,2016-Jun-03 11:21:42
1.46493E+12,2016-Jun-08 11:21:42,Mr.Warren Nixon,MALE,warren.nixon.com,GADGETS,180,9,8,1612,LATIN AMER. & CARIB    ,Peru ,Lima,2016-Jun-03 11:21:42
1.46493E+12,2016-Jun-06 11:21:42,Mrs.James Nixon,F,j.james.n.nixon+2015@facebook.com,ARTS,35,1,6,29,WESTERN EUROPE                     ,Netherlands ,Amsterdam,2016-Jun-03 11:21:42
1.46493E+12,2016-Jun-05 11:21:42,Mrs.Zachary Jackson,FEMALE,zachary..jackson@facebook.com,LITERATURE,90,6,2,538,OCEANIA                            ,Fiji ,Suva,2016-Jun-03 11:21:42
1.46493E+12,2016-Jun-09 11:21:42,Mrs.Millard Pierce,Female,m.millard.p.pierce+2015@facebook.com,FURNITURE,450,7,8,3142,EASTERN EUROPE                     ,Slovenia ,Ljubljana,2016-Jun-03 11:21:42
1.46493E+12,2016-Jun-07 11:21:42,Mr.Thomas Nixon,Male,t.thomas.n.nixon@in.defteam.com,CROCKERY,30,7,2,208,OCEANIA                            ,Papua New Guinea ,Port Moresby,2016-Jun-03 11:21:42
1.46493E+12,2016-Jun-07 11:21:43,Mrs.Dwight Roosevelt,FEMALE,dwight_roosevelt@hotmail.com,OPTICAL,50,9,4,446,SUB-SAHARAN AFRICA                 ,Benin ,Porto-Novo,2016-Jun-03 11:21:43
1.46493E+12,2016-Jun-05 11:21:43,Mrs.Lyndon Hayes,F,lyndon.hayes@outlook.com,FASHION,600,9,8,5392,SUB-SAHARAN AFRICA                 ,Nigeria ,Abuja,2016-Jun-03 11:21:43
1.46493E+12,2016-Jun-08 11:21:43,Mrs.Jimmy Jackson,Female,jimmy_jackson@hotmail.com,OPTICAL,50,9,6,444,OCEANIA                            ,Tonga ,Nukuʻalofa,2016-Jun-03 11:21:43
1.46493E+12,2016-Jun-07 11:21:43,Mrs.Calvin Taft,F,calvin..taft@facebook.com,LITERATURE,90,10,9,891,LATIN AMER. & CARIB    ,Brazil ,Brasília,2016-Jun-03 11:21:43
1.46493E+12,2016-Jun-09 11:21:44,Mr.Martin Reagan,MALE,m.martin.r.reagan@in.defteam.com,SOFTWARE,40,5,7,193,ASIA (EX. NEAR EAST)         ,Bhutan ,Thimphu,2016-Jun-03 11:21:44
1.46493E+12,2016-Jun-05 11:21:45,Mrs.John Pierce,FEMALE,J@john@pierce@gmail.com,CUTLERY,75,7,5,520,LATIN AMER. & CARIB    ,Paraguay ,Asunción,2016-Jun-03 11:21:45
1.46493E+12,2016-Jun-07 11:21:45,Mrs.Richard Truman,female,r.richard.t.truman+2015@facebook.com,FURNITURE,450,5,7,2243,LATIN AMER. & CARIB    ,Argentina ,Buenos Aires,2016-Jun-03 11:21:45
1.46493E+12,2016-Jun-08 11:21:45,Mrs.Calvin Pierce,female,calvin..pierce@facebook.com,LITERATURE,90,4,8,352,SUB-SAHARAN AFRICA                 ,Gabon ,Libreville,2016-Jun-03 11:21:45
1.46493E+12,2016-Jun-08 11:21:46,Mrs.Abraham Cleveland,f,abraham.cleveland@outlook.com,SOFTWARE,40,1,8,32,OCEANIA                            ,Papua New Guinea ,Port Moresby,2016-Jun-03 11:21:46
1.46493E+12,2016-Jun-09 11:21:46,Mrs.Dwight Washington,F,D@dwight@washington@gmail.com,FURNITURE,450,7,8,3142,LATIN AMER. & CARIB    ,Aruba ,Oranjestad,2016-Jun-03 11:21:46
1.46493E+12,2016-Jun-09 11:21:46,,,rutherford..polk@facebook.com,ARTS,35,6,6,204,SUB-SAHARAN AFRICA                 ,Seychelles ,Victoria,2016-Jun-03 11:21:46
1.46493E+12,2016-Jun-07 11:21:46,Mrs.Warren Hoover,F,warren.2015-hoover-boom@gmail.com,ARTS,35,3,1,104,WESTERN EUROPE                     ,Ireland ,Dublin,2016-Jun-03 11:21:46
1.46493E+12,2016-Jun-07 11:21:46,Mrs.Gerald McKinley,Female,g@hotmail.com,HANDICRAFT,150,3,3,447,WESTERN EUROPE                     ,Isle of Man ,Douglas,2016-Jun-03 11:21:46
1.46493E+12,2016-Jun-07 11:21:46,Mr.Andrew Reagan,MALE,andrew_reagan@hotmail.com,OPTICAL,50,4,1,199,ASIA (EX. NEAR EAST)         ,Pakistan ,Islamabad,2016-Jun-03 11:21:46
1.46493E+12,2016-Jun-06 11:21:47,Mrs.Benjamin Garfield,F,b@hotmail.com,ELECTRONICS,800,7,9,5591,ASIA (EX. NEAR EAST)         ,Indonesia ,Jakarta,2016-Jun-03 11:21:47
1.46493E+12,2016-Jun-07 11:21:47,Mrs.Ronald Tyler,f,R@ronald@tyler@gmail.com,FOOTWEAR,45,4,5,175,LATIN AMER. & CARIB    ,Paraguay ,Asunción,2016-Jun-03 11:21:47
1.46493E+12,2016-Jun-08 11:21:47,Mrs.Harry Carter,FEMALE,harry_carter@hotmail.com,FASHION,600,2,1,1199,WESTERN EUROPE                     ,Finland ,Helsinki,2016-Jun-03 11:21:47
1.46493E+12,2016-Jun-09 11:21:48,Mrs.Abraham Cleveland,F,abrahamandcleveland@yahoomail.com,FOOTWEAR,45,10,7,443,SUB-SAHARAN AFRICA                 ,Sudan ,Khartoum,2016-Jun-03 11:21:48
1.46493E+12,2016-Jun-08 11:21:48,Mrs.Martin Polk,female,M@martin@polk@gmail.com,MECHANICAL,300,4,3,1197,WESTERN EUROPE                     ,Finland ,Helsinki,2016-Jun-03 11:21:48
1.46493E+12,2016-Jun-09 11:21:48,Mr.Benjamin Adams,male,benjamin.adams@outlook..com,FURNITURE,450,1,7,443,SUB-SAHARAN AFRICA                 ,Mauritania ,Nouakchott,2016-Jun-03 11:21:48
1.46493E+12,2016-Jun-08 11:21:49,Mr.Dwight Grant,male,dwight.GRANT@yahoomail.com,VISUAL,275,9,2,2473,LATIN AMER. & CARIB    ,Brazil ,Brasília,2016-Jun-03 11:21:49
1.46493E+12,2016-Jun-05 11:21:49,Mrs.Benjamin Monroe,female,benjamin_monroe@hotmail.com,COMPUTER PERIPHERALS,80,1,5,75,ASIA (EX. NEAR EAST)         ,Brunei ,Bandar Seri Begawan,2016-Jun-03 11:21:49
1.46493E+12,2016-Jun-06 11:21:50,Mrs.Gerald Tyler,F,gerald..tyler@facebook.com,ELECTRONICS,800,7,1,5599,ASIA (EX. NEAR EAST)         ,Pakistan ,Islamabad,2016-Jun-03 11:21:50
1.46493E+12,2016-Jun-08 11:21:51,,,jimmy.2015-cleveland-boom@gmail.com,CROCKERY,30,7,4,206,ASIA (EX. NEAR EAST)         ,Pakistan ,Islamabad,2016-Jun-03 11:21:51
1.46493E+12,2016-Jun-07 11:21:51,Mrs.Andrew Hoover,Female,andrewandhoover@yahoomail.com,HANDICRAFT,150,5,1,749,SUB-SAHARAN AFRICA                 ,Malawi ,Lilongwe,2016-Jun-03 11:21:51
1.46493E+12,2016-Jun-08 11:21:52,,,harry..roosevelt@facebook.com,COMPUTER PERIPHERALS,80,5,3,397,LATIN AMER. & CARIB    ,Suriname ,Paramaribo,2016-Jun-03 11:21:52
1.46493E+12,2016-Jun-07 11:21:52,,,warren.washington@outlook..com,HANDICRAFT,150,6,4,896,OCEANIA                            ,Wallis and Futuna ,Mata-Utu,2016-Jun-03 11:21:52
1.46493E+12,2016-Jun-08 11:21:52,Mr.Warren McKinley,Male,w.warren.m.mckinley+2015@facebook.com,CUTLERY,75,4,4,296,C.W. OF IND. STATES ,Ukraine ,Kiev,2016-Jun-03 11:21:52
1.46493E+12,2016-Jun-09 11:21:52,Mrs.Woodrow McKinley,F,woodrow_mckinley@hotmail.com,CROCKERY,30,4,6,114,SUB-SAHARAN AFRICA                 ,Mali ,Bamako,2016-Jun-03 11:21:52
1.46493E+12,2016-Jun-05 11:21:52,Mr.Richard Nixon,Male,r.richard.n.nixon@in.defteam.com,SOFTWARE,40,3,3,117,ASIA (EX. NEAR EAST)         ,Pakistan ,Islamabad,2016-Jun-03 11:21:52
1.46493E+12,2016-Jun-07 11:21:53,Mr.George Washington,Male,george.WASHINGTON@yahoomail.com,ELECTRONICS,800,2,2,1598,WESTERN EUROPE                     ,Isle of Man ,Douglas,2016-Jun-03 11:21:53
1.46493E+12,2016-Jun-06 11:21:53,Mr.Ulysses Pierce,M,ulysses.pierce@outlook..com,GIFTS,60,6,8,352,EASTERN EUROPE                     ,Romania ,Bucharest,2016-Jun-03 11:21:53
1.46493E+12,2016-Jun-09 11:21:53,Mrs.Dwight Kennedy,Female,d@hotmail.com,LITERATURE,90,6,2,538,OCEANIA                            ,Kiribati ,Tarawa,2016-Jun-03 11:21:53
1.46493E+12,2016-Jun-08 11:21:53,,,bill.eisenhower.com,ELECTRONICS,800,1,7,793,C.W. OF IND. STATES ,Georgia ,Tbilisi,2016-Jun-03 11:21:53
1.46493E+12,2016-Jun-06 11:21:53,Mrs.Theodore Arthur,female,t.theodore.a.arthur@in.defteam.com,GADGETS,180,2,2,358,WESTERN EUROPE                     ,Luxembourg ,Luxembourg,2016-Jun-03 11:21:53
1.46493E+12,2016-Jun-09 11:21:54,Mrs.William Harrison,female,williamandharrison@yahoomail.com,MUSIC,20,3,3,57,NEAR EAST                          ,Iraq ,Baghdad,2016-Jun-03 11:21:54
1.46493E+12,2016-Jun-05 11:21:54,,,H@harry@adams@gmail.com,ARTS,35,6,7,203,ASIA (EX. NEAR EAST)         ,Indonesia ,Jakarta,2016-Jun-03 11:21:54
1.46493E+12,2016-Jun-05 11:21:54,Mr.James Carter,m,james.CARTER@yahoomail.com,GAMES,100,6,6,594,ASIA (EX. NEAR EAST)         ,Japan ,Tokyo,2016-Jun-03 11:21:54
1.46493E+12,2016-Jun-08 11:21:54,Mrs.Franklin Nixon,F,franklin.nixon.com,COMPUTER PERIPHERALS,80,4,9,311,ASIA (EX. NEAR EAST)         ,Maldives ,Malé,2016-Jun-03 11:21:54
1.46493E+12,2016-Jun-07 11:21:55,Mr.Theodore Buchanan,M,theodore..buchanan@facebook.com,FASHION,600,3,7,1793,SUB-SAHARAN AFRICA                 ,Sudan ,Khartoum,2016-Jun-03 11:21:55
1.46493E+12,2016-Jun-09 11:21:55,,,lyndonandwashington@yahoomail.com,HANDICRAFT,150,10,8,1492,NEAR EAST                          ,Jordan ,Amman,2016-Jun-03 11:21:55
1.46493E+12,2016-Jun-05 11:21:55,,,gerald.2015-reagan-boom@gmail.com,FASHION,600,9,8,5392,EASTERN EUROPE                     ,Bulgaria ,Sofia,2016-Jun-03 11:21:55
1.46493E+12,2016-Jun-09 11:21:56,Mrs.John Buchanan,f,J@gmail.com,VISUAL,275,2,5,545,NORTHERN AFRICA                    ,Egypt ,Cairo,2016-Jun-03 11:21:56
1.46493E+12,2016-Jun-07 11:21:57,Mrs.James Johnson,FEMALE,james.JOHNSON@yahoomail.com,VISUAL,275,5,1,1374,LATIN AMER. & CARIB    ,Guyana ,Georgetown,2016-Jun-03 11:21:57
1.46493E+12,2016-Jun-05 11:21:57,Mrs.Richard McKinley,F,richard.mckinley@outlook.com,LIGHTING,55,4,7,213,ASIA (EX. NEAR EAST)         ,Thailand ,Bangkok,2016-Jun-03 11:21:57
1.46493E+12,2016-Jun-05 11:21:57,Mrs.William Buchanan,F,william..buchanan@facebook.com,LITERATURE,90,2,2,178,LATIN AMER. & CARIB    ,Peru ,Lima,2016-Jun-03 11:21:57
1.46493E+12,2016-Jun-05 11:21:57,,,franklin_adams@hotmail.com,LIGHTING,55,3,8,157,OCEANIA                            ,Cook Islands ,Avarua,2016-Jun-03 11:21:57
1.46493E+12,2016-Jun-09 11:21:57,Mrs.Warren Roosevelt,F,warren.roosevelt.com,PAINTING,175,8,6,1394,LATIN AMER. & CARIB    ,French Guiana ,Cayenne,2016-Jun-03 11:21:57
1.46493E+12,2016-Jun-09 11:21:58,Mr.Theodore Arthur,male,t.theodore.a.arthur@in.defteam.com,MOBILE,500,9,2,4498,NEAR EAST                          ,Syria ,Damascus,2016-Jun-03 11:21:58
1.46493E+12,2016-Jun-06 11:21:58,Mrs.Benjamin Tyler,female,benjamin_tyler@hotmail.com,FOOTWEAR,45,4,8,172,WESTERN EUROPE                     ,Ireland ,Dublin,2016-Jun-03 11:21:58
1.46493E+12,2016-Jun-06 11:21:58,,,ulysses_fillmore@hotmail.com,OPTICAL,50,3,7,143,EASTERN EUROPE                     ,Czech Republic ,Prague,2016-Jun-03 11:21:58
1.46493E+12,2016-Jun-08 11:21:58,Mr.Harry Hayes,Male,harry..hayes@facebook.com,GAMES,100,10,6,994,ASIA (EX. NEAR EAST)         ,Thailand ,Bangkok,2016-Jun-03 11:21:58
1.46493E+12,2016-Jun-06 11:21:58,Mr.James Clinton,MALE,james.2015-clinton-boom@gmail.com,FURNITURE,450,9,6,4044,SUB-SAHARAN AFRICA                 ,Ethiopia ,Addis Ababa,2016-Jun-03 11:21:58
1.46493E+12,2016-Jun-05 11:21:59,Mr.Bill McKinley,male,b@hotmail.com,TOYS,25,6,8,142,EASTERN EUROPE                     ,Macedonia ,Skopje,2016-Jun-03 11:21:59
1.46493E+12,2016-Jun-06 11:21:59,Mrs.Ulysses Eisenhower,Female,u.ulysses.e.eisenhower@in.defteam.com,FURNITURE,450,4,7,1793,WESTERN EUROPE                     ,Italy ,Rome,2016-Jun-03 11:21:59
1.46493E+12,2016-Jun-07 11:21:59,,,jimmy.pierce.com,HANDICRAFT,150,1,8,142,WESTERN EUROPE                     ,Norway ,Oslo,2016-Jun-03 11:21:59
1.46493E+12,2016-Jun-09 11:22:00,Mr.George Harrison,male,g.george.h.harrison+2015@facebook.com,OPTICAL,50,8,5,395,OCEANIA                            ,Tonga ,Nukuʻalofa,2016-Jun-03 11:22:00
1.46493E+12,2016-Jun-08 11:22:00,Mrs.Benjamin Ford,f,B@gmail.com,GADGETS,180,2,8,352,LATIN AMER. & CARIB    ,Colombia ,Bogotá,2016-Jun-03 11:22:00
1.46493E+12,2016-Jun-05 11:22:00,Mr.William Clinton,Male,W@william@clinton@gmail.com,MOBILE,500,5,5,2495,SUB-SAHARAN AFRICA                 ,Sudan ,Khartoum,2016-Jun-03 11:22:00
1.46493E+12,2016-Jun-06 11:22:01,Mr.Franklin Reagan,m,F@franklin@reagan@gmail.com,SOFTWARE,40,4,6,154,OCEANIA                            ,Wallis and Futuna ,Mata-Utu,2016-Jun-03 11:22:01
1.46493E+12,2016-Jun-06 11:22:01,,,franklin..tyler@facebook.com,ELECTRONICS,800,5,3,3997,ASIA (EX. NEAR EAST)         ,Maldives ,Malé,2016-Jun-03 11:22:01
1.46493E+12,2016-Jun-08 11:22:01,Mrs.Benjamin Jefferson,f,b.benjamin.j.jefferson+2015@facebook.com,WARDROBE,850,5,9,4241,BALTICS                            ,Estonia ,Tallinn,2016-Jun-03 11:22:01
1.46493E+12,2016-Jun-06 11:22:02,Mr.Richard Polk,Male,richard.2015-polk-boom@gmail.com,MOBILE,500,3,1,1499,BALTICS                            ,Latvia ,Riga,2016-Jun-03 11:22:02
1.46493E+12,2016-Jun-05 11:22:02,Mr.Chester Harrison,Male,chester.harrison@outlook.com,MUSIC,20,7,9,131,LATIN AMER. & CARIB    ,Bolivia ,La Paz,2016-Jun-03 11:22:02
1.46493E+12,2016-Jun-09 11:22:02,Mrs.Rutherford Hoover,F,rutherford.hoover@outlook.com,GIFTS,60,4,6,234,SUB-SAHARAN AFRICA                 ,Equatorial Guinea ,Malabo,2016-Jun-03 11:22:02
1.46493E+12,2016-Jun-08 11:22:02,Mrs.Abraham Adams,FEMALE,abraham.2015-adams-boom@gmail.com,WARDROBE,850,1,2,848,NEAR EAST                          ,Israel ,Jerusalem,2016-Jun-03 11:22:02
1.46493E+12,2016-Jun-06 11:22:02,Mrs.Benjamin Adams,female,B@gmail.com,FASHION,600,5,5,2995,C.W. OF IND. STATES ,Kyrgyzstan ,Bishkek,2016-Jun-03 11:22:02
1.46493E+12,2016-Jun-09 11:22:02,Mrs.Gerald Kennedy,Female,gerald..kennedy@facebook.com,VISUAL,275,5,2,1373,SUB-SAHARAN AFRICA                 ,Mauritius ,Port Louis,2016-Jun-03 11:22:02
1.46493E+12,2016-Jun-08 11:22:03,,,herbert.PIERCE@yahoomail.com,ARTS,35,9,7,308,SUB-SAHARAN AFRICA                 ,Saint Helena ,Jamestown,2016-Jun-03 11:22:03
1.46493E+12,2016-Jun-06 11:22:04,,,george.HARRISON@yahoomail.com,VISUAL,275,10,1,2749,WESTERN EUROPE                     ,Monaco ,Monaco,2016-Jun-03 11:22:04
1.46493E+12,2016-Jun-05 11:22:04,,,ulysses.tyler@outlook.com,SOFTWARE,40,5,3,197,OCEANIA                            ,Kiribati ,Tarawa,2016-Jun-03 11:22:04
1.46493E+12,2016-Jun-05 11:22:04,Mr.Martin Tyler,male,martin.2015-tyler-boom@gmail.com,COMPUTER PERIPHERALS,80,9,3,717,SUB-SAHARAN AFRICA                 ,Guinea ,Conakry,2016-Jun-03 11:22:04
